code,name,area,age,email,role
202220269,Nidia Rosa Ayuso,Ingeniería Mecatrónica,23,nidia.rosa@utec.edu.pe,Alumno
202220344,Juan Manuel Julio Pou Serna,Ingeniería Mecatrónica,21,juan.pou@utec.edu.pe,Alumno
202210415,Eliseo Cámara Leon,Ingeniería Mecatrónica,22,eliseo.camara@utec.edu.pe,Alumno
202220291,Leticia Zorrilla Castellanos,Ingeniería Mecatrónica,25,leticia.zorrilla@utec.edu.pe,Alumno
202220433,Lidia Nereida Pedrero Vaquero,Ingeniería Mecatrónica,24,lidia.pedrero@utec.edu.pe,Alumno
202210400,José María Palomo-Nadal,Ingeniería Mecatrónica,18,jose.maria@utec.edu.pe,Alumno
202210475,Odalys Canals Gálvez,Ingeniería Mecatrónica,25,odalys.canals@utec.edu.pe,Alumno
202220283,Pía Benitez Huguet,Ingeniería Mecatrónica,18,pia.benitez@utec.edu.pe,Alumno
202220340,Leandra Cantón Vara,Ingeniería Mecatrónica,21,leandra.canton@utec.edu.pe,Alumno
202220354,María Fernanda Pinedo-Pol,Ingeniería Mecatrónica,24,maria.fernanda@utec.edu.pe,Alumno
202210270,Galo Amaya Almeida,Ingeniería Mecatrónica,24,galo.amaya@utec.edu.pe,Alumno
202220436,Leire Izquierdo Quintana,Ingeniería Mecatrónica,19,leire.izquierdo@utec.edu.pe,Alumno
202210438,Jordi Prat Benito,Ingeniería Mecatrónica,22,jordi.prat@utec.edu.pe,Alumno
202220309,Fabiola Salcedo Clavero,Ingeniería Mecatrónica,23,fabiola.salcedo@utec.edu.pe,Alumno
202220378,Daniel Ayllón Corbacho,Ingeniería Mecatrónica,18,daniel.ayllon@utec.edu.pe,Alumno
202220322,Prudencia Puente Osorio,Ingeniería Mecatrónica,19,prudencia.puente@utec.edu.pe,Alumno
202210246,Rosa Casanova Angulo,Ingeniería Mecatrónica,19,rosa.casanova@utec.edu.pe,Alumno
202210341,Jose Antonio Pedro,Ingeniería Mecatrónica,22,jose.antonio@utec.edu.pe,Alumno
202220392,Dani Dueñas Arnal,Ingeniería Mecatrónica,18,dani.duenas@utec.edu.pe,Alumno
202210410,Onofre Jose Angel Roselló Paz,Ingeniería Mecatrónica,17,onofre.rosello@utec.edu.pe,Alumno
202220375,Jose Ochoa Galvez,Ingeniería Mecatrónica,17,jose.ochoa@utec.edu.pe,Alumno
202210446,Reyes Franch Solera,Ingeniería Mecatrónica,25,reyes.franch@utec.edu.pe,Alumno
202220498,Nydia Ordóñez Pino,Ingeniería Mecatrónica,17,nydia.ordonez@utec.edu.pe,Alumno
202220432,Florentina Sanz Sarabia,Ingeniería Mecatrónica,21,florentina.sanz@utec.edu.pe,Alumno
202220412,Ciriaco Fajardo Aparicio,Ingeniería Mecatrónica,19,ciriaco.fajardo@utec.edu.pe,Alumno
202220267,Brígida Arana Rico,Ingeniería Mecatrónica,23,brigida.arana@utec.edu.pe,Alumno
202210425,Amor Galvez Roca,Ingeniería Mecatrónica,23,amor.galvez@utec.edu.pe,Alumno
202210301,Bautista Fortuny Bernal,Ingeniería Mecatrónica,18,bautista.fortuny@utec.edu.pe,Alumno
202210231,Rosaura Vallés Flores,Ingeniería Mecatrónica,20,rosaura.valles@utec.edu.pe,Alumno
202220372,Urbano Salvà Sevilla,Ingeniería Mecatrónica,22,urbano.salva@utec.edu.pe,Alumno
202220493,Alicia Malo Agullo,Ingeniería Mecatrónica,25,alicia.malo@utec.edu.pe,Alumno
202220200,Águeda Bru Alfaro,Ingeniería Mecatrónica,25,agueda.bru@utec.edu.pe,Alumno
202220452,Maxi Mancebo Dávila,Ingeniería Mecatrónica,19,maxi.mancebo@utec.edu.pe,Alumno
202220204,Mirta Costa Granados,Ingeniería Mecatrónica,25,mirta.costa@utec.edu.pe,Alumno
202220251,Óscar Pánfilo Escamilla Bernat,Ingeniería Mecatrónica,17,oscar.escamilla@utec.edu.pe,Alumno
202210324,Pelayo Diego Caro Rosselló,Ingeniería Mecatrónica,18,pelayo.caro@utec.edu.pe,Alumno
202220208,Julio Nogueira Gómez,Ingeniería Mecatrónica,20,julio.nogueira@utec.edu.pe,Alumno
202220227,Constanza Valentín Jordán,Ingeniería Mecatrónica,25,constanza.valentin@utec.edu.pe,Alumno
202220214,Chema Oliver Vicens,Ingeniería Mecatrónica,19,chema.oliver@utec.edu.pe,Alumno
202220473,Yolanda Gomez Arce,Ingeniería Mecatrónica,22,yolanda.gomez@utec.edu.pe,Alumno
202210239,Otilia Samanta Adadia Sans,Ingeniería Mecatrónica,18,otilia.adadia@utec.edu.pe,Alumno
202220411,Óscar Azorin Alsina,Ingeniería Mecatrónica,20,oscar.azorin@utec.edu.pe,Alumno
202220292,Pascual Contreras Elorza,Ingeniería Mecatrónica,24,pascual.contreras@utec.edu.pe,Alumno
202220313,Agustín Pinedo Revilla,Ingeniería Mecatrónica,22,agustin.pinedo@utec.edu.pe,Alumno
202220484,Jose Ignacio Alberto Gaya Saura,Ingeniería Mecatrónica,19,jose.gaya@utec.edu.pe,Alumno
202210331,Amalia Pedrero Oliveras,Ingeniería Mecatrónica,25,amalia.pedrero@utec.edu.pe,Alumno
202220483,Encarnacion Trillo Villalobos,Ingeniería Mecatrónica,17,encarnacion.trillo@utec.edu.pe,Alumno
202220443,Rosa María Cueto Perez,Ingeniería Mecatrónica,25,rosa.cueto@utec.edu.pe,Alumno
202210264,Martirio Vila Frutos,Ingeniería Mecatrónica,18,martirio.vila@utec.edu.pe,Alumno
202210353,Octavio Sastre Guerrero,Ingeniería Mecatrónica,18,octavio.sastre@utec.edu.pe,Alumno
202220300,María Fernanda Benavent Romero,Ingeniería Mecatrónica,20,maria.benavent@utec.edu.pe,Alumno
202210469,Alba Lloret Cantero,Ingeniería Mecatrónica,18,alba.lloret@utec.edu.pe,Alumno
202210294,Ruy Pino Cabello,Ingeniería Mecatrónica,20,ruy.pino@utec.edu.pe,Alumno
202210229,Kike Quintana Canales,Ingeniería Mecatrónica,25,kike.quintana@utec.edu.pe,Alumno
202220250,Clarisa Casal Poza,Ingeniería Mecatrónica,19,clarisa.casal@utec.edu.pe,Alumno
202220435,León Mendez Pastor,Ingeniería Mecatrónica,24,leon.mendez@utec.edu.pe,Alumno
202220224,Soraya Rodriguez Crespi,Ingeniería Mecatrónica,18,soraya.rodriguez@utec.edu.pe,Alumno
202220409,Matilde Alarcón Peiró,Ingeniería Mecatrónica,18,matilde.alarcon@utec.edu.pe,Alumno
202210328,Zoraida Bustamante Lillo,Ingeniería Mecatrónica,19,zoraida.bustamante@utec.edu.pe,Alumno
202210248,Teófila Berrocal León,Ingeniería Mecatrónica,17,teofila.berrocal@utec.edu.pe,Alumno
202220268,Daniel Rivas Clavero,Ingeniería Mecatrónica,24,daniel.rivas@utec.edu.pe,Alumno
202210261,María Dolores Hortensia Pujol Alegria,Ingeniería Mecatrónica,23,maria.pujol@utec.edu.pe,Alumno
202120378,Soledad Galván Tejero,Ingeniería Mecatrónica,25,soledad.galvan@utec.edu.pe,Alumno
202120307,Wálter Sandoval Carbó,Ingeniería Mecatrónica,20,walter.sandoval@utec.edu.pe,Alumno
202120299,Nazaret Baños Figueroa,Ingeniería Mecatrónica,20,nazaret.banos@utec.edu.pe,Alumno
202110314,Emperatriz Viñas Ibañez,Ingeniería Mecatrónica,22,emperatriz.vinas@utec.edu.pe,Alumno
202110269,Bernardino Valdés Ortuño,Ingeniería Mecatrónica,24,bernardino.valdes@utec.edu.pe,Alumno
202120238,Pedro Danilo Puga Ayala,Ingeniería Mecatrónica,23,pedro.puga@utec.edu.pe,Alumno
202120266,Victor Manuel Clavero Landa,Ingeniería Mecatrónica,26,victor.clavero@utec.edu.pe,Alumno
202120543,Aristides Natalio Ramos Quero,Ingeniería Mecatrónica,26,aristides.ramos@utec.edu.pe,Alumno
202110493,Domitila Teruel Saavedra,Ingeniería Mecatrónica,19,domitila.teruel@utec.edu.pe,Alumno
202120534,María Fernanda Posada Feijoo,Ingeniería Mecatrónica,23,maria.posada@utec.edu.pe,Alumno
202110593,Noa Calvo Palmer,Ingeniería Mecatrónica,20,noa.calvo@utec.edu.pe,Alumno
202120478,Cecilio Pellicer Porcel,Ingeniería Mecatrónica,20,cecilio.pellicer@utec.edu.pe,Alumno
202110563,Lola Cañas Mármol,Ingeniería Mecatrónica,22,lola.canas@utec.edu.pe,Alumno
202110462,Jaime Pereira Lamas,Ingeniería Mecatrónica,25,jaime.pereira@utec.edu.pe,Alumno
202120309,Ruben Campos Arce,Ingeniería Mecatrónica,20,ruben.campos@utec.edu.pe,Alumno
202110545,Mayte Páez Carrión,Ingeniería Mecatrónica,19,mayte.paez@utec.edu.pe,Alumno
202110210,Paula Galan Pinilla,Ingeniería Mecatrónica,22,paula.galan@utec.edu.pe,Alumno
202110295,Victor Agullo Maestre,Ingeniería Mecatrónica,26,victor.agullo@utec.edu.pe,Alumno
202120213,Felicia Samper Huguet,Ingeniería Mecatrónica,18,felicia.samper@utec.edu.pe,Alumno
202120403,Aarón Pedrosa Lasa,Ingeniería Mecatrónica,21,aaron.pedrosa@utec.edu.pe,Alumno
202110514,Cecilia Morell Bejarano,Ingeniería Mecatrónica,20,cecilia.morell@utec.edu.pe,Alumno
202120517,Anselma Rosado Ribas,Ingeniería Mecatrónica,24,anselma.rosado@utec.edu.pe,Alumno
202120412,Gabriel Andrade Castelló,Ingeniería Mecatrónica,21,gabriel.andrade@utec.edu.pe,Alumno
202110222,Modesto Becerra Bonilla,Ingeniería Mecatrónica,22,modesto.becerra@utec.edu.pe,Alumno
202120393,Fidela Riera Peralta,Ingeniería Mecatrónica,23,fidela.riera@utec.edu.pe,Alumno
202120385,Josefa Gallego Múñiz,Ingeniería Mecatrónica,22,josefa.gallego@utec.edu.pe,Alumno
202110311,Edgardo Lillo Soria,Ingeniería Mecatrónica,18,edgardo.lillo@utec.edu.pe,Alumno
202110211,Nacio Asenjo Aragonés,Ingeniería Mecatrónica,21,nacio.asenjo@utec.edu.pe,Alumno
202110368,Gustavo Feliciano Verdugo Peláez,Ingeniería Mecatrónica,22,gustavo.verdugo@utec.edu.pe,Alumno
202110405,Jose Manuel Muro Luís,Ingeniería Mecatrónica,22,jose.muro@utec.edu.pe,Alumno
202110274,Ángeles Yésica Bellido Vázquez,Ingeniería Mecatrónica,21,angeles.bellido@utec.edu.pe,Alumno
202110571,Leonardo Barco Céspedes,Ingeniería Mecatrónica,26,leonardo.barco@utec.edu.pe,Alumno
202120489,Florentino Segismundo Goicoechea Mayoral,Ingeniería Mecatrónica,23,florentino.goicoechea@utec.edu.pe,Alumno
202120572,Dora Escalona Bernad,Ingeniería Mecatrónica,25,dora.escalona@utec.edu.pe,Alumno
202120426,Rafa Villalba Cuesta,Ingeniería Mecatrónica,26,rafa.villalba@utec.edu.pe,Alumno
202110401,Valerio Haro Perez,Ingeniería Mecatrónica,18,valerio.haro@utec.edu.pe,Alumno
202120318,Isabela Rodriguez Vallejo,Ingeniería Mecatrónica,24,isabela.rodriguez@utec.edu.pe,Alumno
202120456,Marcela Rebollo Garay,Ingeniería Mecatrónica,23,marcela.rebollo@utec.edu.pe,Alumno
202110574,Eliseo Sancho Daza,Ingeniería Mecatrónica,25,eliseo.sancho@utec.edu.pe,Alumno
202120487,Ale Hernandez Alarcón,Ingeniería Mecatrónica,26,ale.hernandez@utec.edu.pe,Alumno
202110351,Fortunato Alba Pareja,Ingeniería Mecatrónica,25,fortunato.alba@utec.edu.pe,Alumno
202110596,Jeremías Rincón Chaves,Ingeniería Mecatrónica,25,jeremias.rincon@utec.edu.pe,Alumno
202110411,Olga Giner Torrent,Ingeniería Mecatrónica,22,olga.giner@utec.edu.pe,Alumno
202110319,Abel Montaña Osorio,Ingeniería Mecatrónica,21,abel.montana@utec.edu.pe,Alumno
202120389,Isidoro Alfaro Sanabria,Ingeniería Mecatrónica,26,isidoro.alfaro@utec.edu.pe,Alumno
202120284,Evangelina Bauzà Orozco,Ingeniería Mecatrónica,22,evangelina.bauza@utec.edu.pe,Alumno
202110465,Celso Ortiz Ayala,Ingeniería Mecatrónica,18,celso.ortiz@utec.edu.pe,Alumno
202120438,Natanael Mohamed Romeu Priego,Ingeniería Mecatrónica,21,natanael.romeu@utec.edu.pe,Alumno
202110414,Bernabé Alejandro Muro Carmona,Ingeniería Mecatrónica,20,bernabe.muro@utec.edu.pe,Alumno
202110494,Rómulo Asensio Villalonga,Ingeniería Mecatrónica,19,romulo.asensio@utec.edu.pe,Alumno
202120300,Lucho Miró Blanch,Ingeniería Mecatrónica,26,lucho.miro@utec.edu.pe,Alumno
202110214,Ana Sofía Ramos Nebot,Ingeniería Mecatrónica,26,ana.ramos@utec.edu.pe,Alumno
202120584,Alejo Armengol Carpio,Ingeniería Mecatrónica,23,alejo.armengol@utec.edu.pe,Alumno
202120508,Juan Antonio Mascaró Camino,Ingeniería Mecatrónica,18,juan.mascaro@utec.edu.pe,Alumno
202120437,Dionisia Botella Gaya,Ingeniería Mecatrónica,22,dionisia.botella@utec.edu.pe,Alumno
202120329,Fabricio Donoso Leon,Ingeniería Mecatrónica,23,fabricio.donoso@utec.edu.pe,Alumno
202120305,Jose Antonio Isern Diéguez,Ingeniería Mecatrónica,18,jose.isern@utec.edu.pe,Alumno
202110364,Juliana Artigas Bello,Ingeniería Mecatrónica,23,juliana.artigas@utec.edu.pe,Alumno
202110587,Encarnacion Pino Roca,Ingeniería Mecatrónica,23,encarnacion.pino@utec.edu.pe,Alumno
202110553,Gervasio Cases Vera,Ingeniería Mecatrónica,22,gervasio.cases@utec.edu.pe,Alumno
202110217,Edu Girón Garay,Ingeniería Mecatrónica,21,edu.giron@utec.edu.pe,Alumno
202110353,Ernesto Morcillo Piquer,Ingeniería Mecatrónica,23,ernesto.morcillo@utec.edu.pe,Alumno
202120578,Concha Arrieta Sanchez,Ingeniería Mecatrónica,26,concha.arrieta@utec.edu.pe,Alumno
202110262,Mateo Martín Torralba,Ingeniería Mecatrónica,26,mateo.martin@utec.edu.pe,Alumno
202120360,Juan Bautista Noguera Domingo,Ingeniería Mecatrónica,26,juan.noguera@utec.edu.pe,Alumno
202110498,Francisco Jose Aguado-Almazán,Ingeniería Mecatrónica,21,francisco.jose@utec.edu.pe,Alumno
202120207,Encarna Checa Roura,Ingeniería Mecatrónica,21,encarna.checa@utec.edu.pe,Alumno
202110419,Paco Marino Ripoll Galán,Ingeniería Mecatrónica,20,paco.ripoll@utec.edu.pe,Alumno
202120429,Xiomara Campo Manso,Ingeniería Mecatrónica,26,xiomara.campo@utec.edu.pe,Alumno
202110324,Rolando Figueras Diaz,Ingeniería Mecatrónica,18,rolando.figueras@utec.edu.pe,Alumno
202120206,Paz Ochoa Calderón,Ingeniería Mecatrónica,24,paz.ochoa@utec.edu.pe,Alumno
202110203,Bernarda Luján Cal,Ingeniería Mecatrónica,19,bernarda.lujan@utec.edu.pe,Alumno
202120566,María Jesús Carreño Rocha,Ingeniería Mecatrónica,18,maria.carreno@utec.edu.pe,Alumno
202110547,Casemiro Orozco Arellano,Ingeniería Mecatrónica,25,casemiro.orozco@utec.edu.pe,Alumno
202120420,Áurea Marquez Palacios,Ingeniería Mecatrónica,26,aurea.marquez@utec.edu.pe,Alumno
202120282,Chuy Pacheco Rozas,Ingeniería Mecatrónica,19,chuy.pacheco@utec.edu.pe,Alumno
202110218,Aroa Aragón Leon,Ingeniería Mecatrónica,23,aroa.aragon@utec.edu.pe,Alumno
202110418,Javiera Ugarte Lara,Ingeniería Mecatrónica,25,javiera.ugarte@utec.edu.pe,Alumno
202110276,Reyes Coello Artigas,Ingeniería Mecatrónica,18,reyes.coello@utec.edu.pe,Alumno
202120345,Godofredo Alarcón Piñeiro,Ingeniería Mecatrónica,20,godofredo.alarcon@utec.edu.pe,Alumno
202120445,Etelvina Sanmiguel Piquer,Ingeniería Mecatrónica,21,etelvina.sanmiguel@utec.edu.pe,Alumno
202120523,Sofía Alondra Salom Villanueva,Ingeniería Mecatrónica,18,sofia.salom@utec.edu.pe,Alumno
202120486,Perlita Amo Serra,Ingeniería Mecatrónica,26,perlita.amo@utec.edu.pe,Alumno
202120359,Leonardo Zabala Múñiz,Ingeniería Mecatrónica,23,leonardo.zabala@utec.edu.pe,Alumno
202110366,Coral Peña Sola,Ingeniería Mecatrónica,20,coral.pena@utec.edu.pe,Alumno
202110347,Alberto Sotelo Vélez,Ingeniería Mecatrónica,25,alberto.sotelo@utec.edu.pe,Alumno
202110573,Luis Sastre Cano,Ingeniería Mecatrónica,21,luis.sastre@utec.edu.pe,Alumno
202110562,Joel Ojeda Camacho,Ingeniería Mecatrónica,21,joel.ojeda@utec.edu.pe,Alumno
202110340,Eligio Valera Raya,Ingeniería Mecatrónica,23,eligio.valera@utec.edu.pe,Alumno
202120409,Sergio Pío Madrid Dalmau,Ingeniería Mecatrónica,18,sergio.madrid@utec.edu.pe,Alumno
202110336,José Luis Marí Machado,Ingeniería Mecatrónica,21,jose.mari@utec.edu.pe,Alumno
202110504,Fidel Graciano Cortes Moreno,Ingeniería Mecatrónica,24,fidel.cortes@utec.edu.pe,Alumno
202110246,Lázaro Quintero Montes,Ingeniería Mecatrónica,25,lazaro.quintero@utec.edu.pe,Alumno
202120595,Desiderio Pablo Benavent Hernando,Ingeniería Mecatrónica,24,desiderio.benavent@utec.edu.pe,Alumno
202120248,Tatiana Trini Águila Arnau,Ingeniería Mecatrónica,22,tatiana.aguila@utec.edu.pe,Alumno
202120427,Alonso Danilo Macías Rubio,Ingeniería Mecatrónica,25,alonso.macias@utec.edu.pe,Alumno
202110268,Nieves Flores Espinosa,Ingeniería Mecatrónica,22,nieves.flores@utec.edu.pe,Alumno
202110278,Violeta Neira Cuevas,Ingeniería Mecatrónica,23,violeta.neira@utec.edu.pe,Alumno
202110243,Onofre Lledó Roselló,Ingeniería Mecatrónica,22,onofre.lledo@utec.edu.pe,Alumno
202110492,Isidro Montalbán Morcillo,Ingeniería Mecatrónica,25,isidro.montalban@utec.edu.pe,Alumno
202120440,Carlota Sastre Coloma,Ingeniería Mecatrónica,26,carlota.sastre@utec.edu.pe,Alumno
202110475,Fátima Muro Benavent,Ingeniería Mecatrónica,18,fatima.muro@utec.edu.pe,Alumno
202120220,Mariano Salamanca Caro,Ingeniería Mecatrónica,22,mariano.salamanca@utec.edu.pe,Alumno
202120335,Marcio Téllez Losa,Ingeniería Mecatrónica,22,marcio.tellez@utec.edu.pe,Alumno
202110510,Joan Telmo Castells Bonilla,Ingeniería Mecatrónica,23,joan.castells@utec.edu.pe,Alumno
202120447,Sandalio Guzman Carrillo,Ingeniería Mecatrónica,18,sandalio.guzman@utec.edu.pe,Alumno
202110453,Lupe Gallart Barroso,Ingeniería Mecatrónica,20,lupe.gallart@utec.edu.pe,Alumno
202120537,Héctor Ibañez Barreda,Ingeniería Mecatrónica,21,hector.ibanez@utec.edu.pe,Alumno
202110395,Florencia Acero Valencia,Ingeniería Mecatrónica,18,florencia.acero@utec.edu.pe,Alumno
202110430,Máximo Ballester Casado,Ingeniería Mecatrónica,23,maximo.ballester@utec.edu.pe,Alumno
202120428,Joaquina Pinilla Casals,Ingeniería Mecatrónica,24,joaquina.pinilla@utec.edu.pe,Alumno
202110575,Graciela Andrade Gomez,Ingeniería Mecatrónica,19,graciela.andrade@utec.edu.pe,Alumno
202120536,Virgilio Bernardino Galán Calvet,Ingeniería Mecatrónica,18,virgilio.galan@utec.edu.pe,Alumno
202120273,Eulalia Donoso Fuentes,Ingeniería Mecatrónica,25,eulalia.donoso@utec.edu.pe,Alumno
202110212,Bernarda Salas Pedrosa,Ingeniería Mecatrónica,26,bernarda.salas@utec.edu.pe,Alumno
202110227,Morena Figuerola Cabo,Ingeniería Mecatrónica,21,morena.figuerola@utec.edu.pe,Alumno
202120548,Angelina Eli Aguilera Nicolás,Ingeniería Mecatrónica,20,angelina.aguilera@utec.edu.pe,Alumno
202120505,Dolores Clotilde Estevez Meléndez,Ingeniería Mecatrónica,19,dolores.estevez@utec.edu.pe,Alumno
202110559,Iker Darío Alcalá Montes,Ingeniería Mecatrónica,19,iker.alcala@utec.edu.pe,Alumno
202110591,Leopoldo Checa Herrera,Ingeniería Mecatrónica,22,leopoldo.checa@utec.edu.pe,Alumno
202110289,Espiridión Blanca Prat,Ingeniería Mecatrónica,20,espiridion.blanca@utec.edu.pe,Alumno
202120290,Olimpia Real Sandoval,Ingeniería Mecatrónica,20,olimpia.real@utec.edu.pe,Alumno
202110233,Mireia Vara Cabello,Ingeniería Mecatrónica,26,mireia.vara@utec.edu.pe,Alumno
202120463,Severino Guardia Estévez,Ingeniería Mecatrónica,19,severino.guardia@utec.edu.pe,Alumno
202110375,Benito Marín Matas,Ingeniería Mecatrónica,25,benito.marin@utec.edu.pe,Alumno
202120232,Maricela Ibarra Ortiz,Ingeniería Mecatrónica,26,maricela.ibarra@utec.edu.pe,Alumno
202110539,Ruperto Félix Jaume Robledo,Ingeniería Mecatrónica,20,ruperto.jaume@utec.edu.pe,Alumno
202110589,Régulo Bonilla Lucas,Ingeniería Mecatrónica,26,regulo.bonilla@utec.edu.pe,Alumno
202110310,Leocadia Bustos Cañete,Ingeniería Mecatrónica,24,leocadia.bustos@utec.edu.pe,Alumno
202110251,Fidel Taboada Llopis,Ingeniería Mecatrónica,24,fidel.taboada@utec.edu.pe,Alumno
202110287,Filomena Garriga Carpio,Ingeniería Mecatrónica,23,filomena.garriga@utec.edu.pe,Alumno
202110281,Inmaculada Peiró Gallart,Ingeniería Mecatrónica,20,inmaculada.peiro@utec.edu.pe,Alumno
202120560,Gervasio Tolosa Falcó,Ingeniería Mecatrónica,24,gervasio.tolosa@utec.edu.pe,Alumno
202110495,Chita Peláez Gonzalo,Ingeniería Mecatrónica,22,chita.pelaez@utec.edu.pe,Alumno
202110436,Luciana Viana Parejo,Ingeniería Mecatrónica,19,luciana.viana@utec.edu.pe,Alumno
202120390,Juliana Robles Alonso,Ingeniería Mecatrónica,23,juliana.robles@utec.edu.pe,Alumno
202110225,Ricardo Batlle Torralba,Ingeniería Mecatrónica,23,ricardo.batlle@utec.edu.pe,Alumno
202110294,Marcia Mariño Madrigal,Ingeniería Mecatrónica,21,marcia.marino@utec.edu.pe,Alumno
202120528,Ana Sofía Royo Menéndez,Ingeniería Mecatrónica,22,ana.royo@utec.edu.pe,Alumno
202110531,Adelia Tamarit Salcedo,Ingeniería Mecatrónica,21,adelia.tamarit@utec.edu.pe,Alumno
202120481,Esperanza Fuente Lladó,Ingeniería Mecatrónica,22,esperanza.fuente@utec.edu.pe,Alumno
202120484,Bautista Franco Coello,Ingeniería Mecatrónica,18,bautista.franco@utec.edu.pe,Alumno
202120485,Íñigo Ordóñez Larrañaga,Ingeniería Mecatrónica,19,inigo.ordonez@utec.edu.pe,Alumno
202110260,Estrella Rincón Mateu,Ingeniería Mecatrónica,24,estrella.rincon@utec.edu.pe,Alumno
202110358,Tamara Heredia Guardia,Ingeniería Mecatrónica,19,tamara.heredia@utec.edu.pe,Alumno
202120244,Blanca Arrieta Ruiz,Ingeniería Mecatrónica,22,blanca.arrieta@utec.edu.pe,Alumno
202110525,Goyo Gil Echeverría,Ingeniería Mecatrónica,20,goyo.gil@utec.edu.pe,Alumno
202120516,Sancho Ferrán Esparza,Ingeniería Mecatrónica,22,sancho.ferran@utec.edu.pe,Alumno
202120361,Ramón Castejón Cobo,Ingeniería Mecatrónica,20,ramon.castejon@utec.edu.pe,Alumno
202110219,Maite Gaya Pineda,Ingeniería Mecatrónica,25,maite.gaya@utec.edu.pe,Alumno
202120356,Purificación Alegre Hidalgo,Ingeniería Mecatrónica,20,purificacion.alegre@utec.edu.pe,Alumno
202120328,Lidia Martin Calleja,Ingeniería Mecatrónica,23,lidia.martin@utec.edu.pe,Alumno
202120474,Américo Demetrio Exposito Aguilar,Ingeniería Mecatrónica,22,americo.exposito@utec.edu.pe,Alumno
202120306,Alba Pastor Díaz,Ingeniería Mecatrónica,24,alba.pastor@utec.edu.pe,Alumno
202120240,Che Alemany Verdugo,Ingeniería Mecatrónica,25,che.alemany@utec.edu.pe,Alumno
202120350,Elías Franch Cases,Ingeniería Mecatrónica,24,elias.franch@utec.edu.pe,Alumno
202110417,Estela Oriana Mate Donoso,Ingeniería Mecatrónica,18,estela.mate@utec.edu.pe,Alumno
202110333,Adelia Gimenez Blanca,Ingeniería Mecatrónica,24,adelia.gimenez@utec.edu.pe,Alumno
202110397,Violeta Roldán Quiroga,Ingeniería Mecatrónica,20,violeta.roldan@utec.edu.pe,Alumno
202120499,Rosario Tamarit Llamas,Ingeniería Mecatrónica,24,rosario.tamarit@utec.edu.pe,Alumno
202120570,Amador Ferrer Ibáñez,Ingeniería Mecatrónica,21,amador.ferrer@utec.edu.pe,Alumno
202110515,Bautista Barrio Dávila,Ingeniería Mecatrónica,20,bautista.barrio@utec.edu.pe,Alumno
202110467,Prudencio Pavón Gallardo,Ingeniería Mecatrónica,22,prudencio.pavon@utec.edu.pe,Alumno
202110544,Edelmira Hidalgo Vaquero,Ingeniería Mecatrónica,22,edelmira.hidalgo@utec.edu.pe,Alumno
202120344,David Puig Cuéllar,Ingeniería Mecatrónica,18,david.puig@utec.edu.pe,Alumno
202110442,Isidora Mir Corbacho,Ingeniería Mecatrónica,20,isidora.mir@utec.edu.pe,Alumno
202110434,Eva María Rovira Villegas,Ingeniería Mecatrónica,25,eva.rovira@utec.edu.pe,Alumno
202110423,Nicodemo Castilla Boada,Ingeniería Mecatrónica,23,nicodemo.castilla@utec.edu.pe,Alumno
202120527,Ámbar Criado Andreu,Ingeniería Mecatrónica,18,ambar.criado@utec.edu.pe,Alumno
202120413,Buenaventura Bernal Rosado,Ingeniería Mecatrónica,18,buenaventura.bernal@utec.edu.pe,Alumno
202110568,Custodia Cantón Feliu,Ingeniería Mecatrónica,25,custodia.canton@utec.edu.pe,Alumno
202110301,Eutropio Sales Pozuelo,Ingeniería Mecatrónica,20,eutropio.sales@utec.edu.pe,Alumno
202120582,Trinidad Nogueira Patiño,Ingeniería Mecatrónica,26,trinidad.nogueira@utec.edu.pe,Alumno
202120518,Manu Solís Olivera,Ingeniería Mecatrónica,25,manu.solis@utec.edu.pe,Alumno
202120373,Paz Cordero Baeza,Ingeniería Mecatrónica,26,paz.cordero@utec.edu.pe,Alumno
202110449,Nadia Soler Maldonado,Ingeniería Mecatrónica,26,nadia.soler@utec.edu.pe,Alumno
202120439,Luz Pujadas Pi,Ingeniería Mecatrónica,20,luz.pujadas@utec.edu.pe,Alumno
202110577,Eustaquio Narváez Cerdán,Ingeniería Mecatrónica,26,eustaquio.narvaez@utec.edu.pe,Alumno
202110461,Encarna Clemente Menéndez,Ingeniería Mecatrónica,24,encarna.clemente@utec.edu.pe,Alumno
202110391,Tania Angulo Barroso,Ingeniería Mecatrónica,19,tania.angulo@utec.edu.pe,Alumno
202110550,Baudelio Pacheco Chaparro,Ingeniería Mecatrónica,23,baudelio.pacheco@utec.edu.pe,Alumno
202110491,Cayetano Buendía Ochoa,Ingeniería Mecatrónica,22,cayetano.buendia@utec.edu.pe,Alumno
202110215,Delia Mendoza Garrido,Ingeniería Mecatrónica,24,delia.mendoza@utec.edu.pe,Alumno
202110520,Jose Manuel Figuerola Aguado,Ingeniería Mecatrónica,19,jose.figuerola@utec.edu.pe,Alumno
202020560,Pelayo Pellicer Pedro,Ingeniería Mecatrónica,26,pelayo.pellicer@utec.edu.pe,Alumno
202010564,Emma Galván Muro,Ingeniería Mecatrónica,20,emma.galvan@utec.edu.pe,Alumno
202020227,Luisina Adriana Marco Sastre,Ingeniería Mecatrónica,22,luisina.marco@utec.edu.pe,Alumno
202010578,Gabino Valenzuela Fuertes,Ingeniería Mecatrónica,23,gabino.valenzuela@utec.edu.pe,Alumno
