code,name,area,age,email,role,emotion_score
201810342,Santos Duarte Ramos,Ingeniería ambiental,26,santos.duarte@utec.edu.pe,Alumno,0
201720204,Narcisa Aranda Cal,Ingeniería ambiental,27,narcisa.aranda@utec.edu.pe,Alumno,0
201810462,Mireia Barragán Chamorro,Ingeniería ambiental,23,mireia.barragan@utec.edu.pe,Alumno,0
201810264,Atilio Valera Robledo,Ingeniería ambiental,26,atilio.valera@utec.edu.pe,Alumno,0
201710392,Calixta Avilés Tur,Ingeniería ambiental,23,calixta.aviles@utec.edu.pe,Alumno,0
201710262,Aurora Rivas Merino,Ingeniería ambiental,24,aurora.rivas@utec.edu.pe,Alumno,0
201710506,Inmaculada Cardona Solana,Ingeniería ambiental,27,inmaculada.cardona@utec.edu.pe,Alumno,0
201820411,Yolanda Araceli Escalona Ribera,Ingeniería ambiental,25,yolanda.escalona@utec.edu.pe,Alumno,0
201920517,Gabriel Busquets Galiano,Ingeniería ambiental,23,gabriel.busquets@utec.edu.pe,Alumno,0
201810261,Anabel Valero Canals,Ingeniería ambiental,25,anabel.valero@utec.edu.pe,Alumno,0
201910502,Marisela Garrido Bernat,Ingeniería ambiental,24,marisela.garrido@utec.edu.pe,Alumno,0
201820444,José María Lobato Calvet,Ingeniería ambiental,23,jose.lobato@utec.edu.pe,Alumno,0
201720226,Benigna Seco Ugarte,Ingeniería ambiental,22,benigna.seco@utec.edu.pe,Alumno,0
201810429,Anselmo Diego Cazorla Hoz,Ingeniería ambiental,26,anselmo.cazorla@utec.edu.pe,Alumno,0
201820281,Conrado Navas Llorens,Ingeniería ambiental,22,conrado.navas@utec.edu.pe,Alumno,0
201810536,Morena Aurelia Porta Salamanca,Ingeniería ambiental,27,morena.porta@utec.edu.pe,Alumno,0
201810486,Débora Cortés Armas,Ingeniería ambiental,22,debora.cortes@utec.edu.pe,Alumno,0
201820515,Primitiva Peña Cañizares,Ingeniería ambiental,25,primitiva.pena@utec.edu.pe,Alumno,0
201720257,Concha Camino Manzanares,Ingeniería ambiental,20,concha.camino@utec.edu.pe,Alumno,0
201810222,Cayetana Sancho Godoy,Ingeniería ambiental,21,cayetana.sancho@utec.edu.pe,Alumno,0
201710321,Ciro Espinosa Aguilera,Ingeniería ambiental,21,ciro.espinosa@utec.edu.pe,Alumno,0
201720408,Chema Santos Alegre,Ingeniería ambiental,21,chema.santos@utec.edu.pe,Alumno,0
201910485,Venceslás Aliaga Ricart,Ingeniería ambiental,20,venceslas.aliaga@utec.edu.pe,Alumno,0
201810294,Piedad Simó Pazos,Ingeniería ambiental,21,piedad.simo@utec.edu.pe,Alumno,0
201720347,Herminia Florinda Carretero Recio,Ingeniería ambiental,26,herminia.carretero@utec.edu.pe,Alumno,0
201920309,Silvestre Figuerola Ferrándiz,Ingeniería ambiental,25,silvestre.figuerola@utec.edu.pe,Alumno,0
201710532,Benigna Catalán Amat,Ingeniería ambiental,24,benigna.catalan@utec.edu.pe,Alumno,0
201710432,María Del Carmen Carrasco Gil,Ingeniería ambiental,25,maria.carrasco@utec.edu.pe,Alumno,0
201810314,Urbano Salvador Perea,Ingeniería ambiental,24,urbano.salvador@utec.edu.pe,Alumno,0
201910520,Felipa Maestre Martín,Ingeniería ambiental,21,felipa.maestre@utec.edu.pe,Alumno,0
201710384,Raúl Acero Puig,Ingeniería ambiental,22,raul.acero@utec.edu.pe,Alumno,0
201820351,Mario Aurelio Andrés Girón,Ingeniería ambiental,24,mario.andres@utec.edu.pe,Alumno,0
201810216,Isidora Giner Guzmán,Ingeniería ambiental,24,isidora.giner@utec.edu.pe,Alumno,0
201810338,Berta Maza Pedraza,Ingeniería ambiental,27,berta.maza@utec.edu.pe,Alumno,0
201920275,Onofre Caparrós Huertas,Ingeniería ambiental,25,onofre.caparros@utec.edu.pe,Alumno,0
201920296,Clímaco Torres Benavente,Ingeniería ambiental,21,climaco.torres@utec.edu.pe,Alumno,0
201820340,Noelia Novoa Marquez,Ingeniería ambiental,22,noelia.novoa@utec.edu.pe,Alumno,0
201910232,Amado Ortiz Dueñas,Ingeniería ambiental,26,amado.ortiz@utec.edu.pe,Alumno,0
201920505,Nico Adán Rius Abril,Ingeniería ambiental,21,nico.rius@utec.edu.pe,Alumno,0
201820283,Bonifacio Chaparro Mínguez,Ingeniería ambiental,21,bonifacio.chaparro@utec.edu.pe,Alumno,0
201910378,Eligio Gracia Royo,Ingeniería ambiental,24,eligio.gracia@utec.edu.pe,Alumno,0
201920443,Lina Diego Marí,Ingeniería ambiental,20,lina.diego@utec.edu.pe,Alumno,0
201720353,Priscila Herrero Calatayud,Ingeniería ambiental,25,priscila.herrero@utec.edu.pe,Alumno,0
201920234,Máximo Pujadas Iriarte,Ingeniería ambiental,23,maximo.pujadas@utec.edu.pe,Alumno,0
201920326,Santiago Morales Lozano,Ingeniería ambiental,24,santiago.morales@utec.edu.pe,Alumno,0
201710482,Máxima Benavent Cifuentes,Ingeniería ambiental,22,maxima.benavent@utec.edu.pe,Alumno,0
201710533,Salvador Aliaga Tello,Ingeniería ambiental,27,salvador.aliaga@utec.edu.pe,Alumno,0
201720254,Lina Julia Sebastián Reyes,Ingeniería ambiental,25,lina.sebastian@utec.edu.pe,Alumno,0
201720512,Ximena Ariño Lillo,Ingeniería ambiental,20,ximena.arino@utec.edu.pe,Alumno,0
201820382,Jenaro Iñiguez Villalobos,Ingeniería ambiental,22,jenaro.iniguez@utec.edu.pe,Alumno,0
201920240,Eloy Casal Benavent,Ingeniería ambiental,26,eloy.casal@utec.edu.pe,Alumno,0
201720376,Custodio Chacón Garriga,Ingeniería ambiental,25,custodio.chacon@utec.edu.pe,Alumno,0
201910481,Nicanor Piñeiro Galiano,Ingeniería ambiental,27,nicanor.pineiro@utec.edu.pe,Alumno,0
201710540,Jesusa Eloísa Martí Manzanares,Ingeniería ambiental,20,jesusa.marti@utec.edu.pe,Alumno,0
201820348,Emiliano Guzmán Escribano,Ingeniería ambiental,27,emiliano.guzman@utec.edu.pe,Alumno,0
201710310,Jesusa Verdú Tovar,Ingeniería ambiental,24,jesusa.verdu@utec.edu.pe,Alumno,0
201820417,Marcelo Mendizábal Anglada,Ingeniería ambiental,26,marcelo.mendizabal@utec.edu.pe,Alumno,0
201820267,Rómulo Alcalá Camps,Ingeniería ambiental,22,romulo.alcala@utec.edu.pe,Alumno,0
201910497,Cándido Figueras Aguilera,Ingeniería ambiental,25,candido.figueras@utec.edu.pe,Alumno,0
201720484,Luciana Conesa Mendoza,Ingeniería ambiental,25,luciana.conesa@utec.edu.pe,Alumno,0
201720311,Guiomar Suárez Cárdenas,Ingeniería ambiental,26,guiomar.suarez@utec.edu.pe,Alumno,0
201720496,Leonor Calderón Escobar,Ingeniería ambiental,22,leonor.calderon@utec.edu.pe,Alumno,0
201720277,Jacobo Doménech Gras,Ingeniería ambiental,21,jacobo.domenech@utec.edu.pe,Alumno,0
201710239,Luisa Granados Carrión,Ingeniería ambiental,21,luisa.granados@utec.edu.pe,Alumno,0
201710304,María Belén Maricela Torres Alberto,Ingeniería ambiental,24,maria.torres@utec.edu.pe,Alumno,0
201710268,Luciana Ugarte Vendrell,Ingeniería ambiental,21,luciana.ugarte@utec.edu.pe,Alumno,0
201820478,María Jesús Marco,Ingeniería ambiental,23,maria.jesus@utec.edu.pe,Alumno,0
201820208,Jorge Elorza Pujadas,Ingeniería ambiental,26,jorge.elorza@utec.edu.pe,Alumno,0
201710383,Ale Dávila Casado,Ingeniería ambiental,20,ale.davila@utec.edu.pe,Alumno,0
201810295,Noé Bayona Pera,Ingeniería ambiental,23,noe.bayona@utec.edu.pe,Alumno,0
201810393,Beatriz Casanovas Llorente,Ingeniería ambiental,27,beatriz.casanovas@utec.edu.pe,Alumno,0
201710510,Bruno Adán Cáceres Ayala,Ingeniería ambiental,27,bruno.caceres@utec.edu.pe,Alumno,0
201910361,Etelvina Salmerón Salmerón,Ingeniería ambiental,20,etelvina.salmeron@utec.edu.pe,Alumno,0
201810246,Lucía Quintanilla Barrios,Ingeniería ambiental,22,lucia.quintanilla@utec.edu.pe,Alumno,0
201920401,José Tomas Barros,Ingeniería ambiental,23,jose.tomas@utec.edu.pe,Alumno,0
201920207,Arcelia Goicoechea Tamarit,Ingeniería ambiental,23,arcelia.goicoechea@utec.edu.pe,Alumno,0
201810409,Benigno Prada Pedro,Ingeniería ambiental,27,benigno.prada@utec.edu.pe,Alumno,0
201710421,Odalys Miralles Peláez,Ingeniería ambiental,25,odalys.miralles@utec.edu.pe,Alumno,0
201720371,Tomasa María José Baños Montes,Ingeniería ambiental,24,tomasa.banos@utec.edu.pe,Alumno,0
201910495,Porfirio Estrada Camino,Ingeniería ambiental,20,porfirio.estrada@utec.edu.pe,Alumno,0
201710412,Édgar Santiago Palomares,Ingeniería ambiental,23,edgar.santiago@utec.edu.pe,Alumno,0
201810544,Nayara Águeda Vilar Abad,Ingeniería civil,28,nayara.vilar@utec.edu.pe,Alumno,0
201710485,Santos Diez Sanchez,Ingeniería civil,22,santos.diez@utec.edu.pe,Alumno,0
201710448,Miguela Estefanía Barba Feliu,Ingeniería civil,24,miguela.barba@utec.edu.pe,Alumno,0
201810519,Jenaro Nogueira Peñas,Ingeniería civil,27,jenaro.nogueira@utec.edu.pe,Alumno,0
201810259,Juana Vives Bosch,Ingeniería civil,25,juana.vives@utec.edu.pe,Alumno,0
201920489,Loreto Amado Pol Villena,Ingeniería civil,26,loreto.pol@utec.edu.pe,Alumno,0
201920290,Edgardo Infante Vergara,Ingeniería civil,21,edgardo.infante@utec.edu.pe,Alumno,0
201810230,Valentina Mayol Tirado,Ingeniería civil,28,valentina.mayol@utec.edu.pe,Alumno,0
201920293,Olga Nicolau Llorente,Ingeniería civil,28,olga.nicolau@utec.edu.pe,Alumno,0
201820481,Cornelio Pedrero Contreras,Ingeniería civil,27,cornelio.pedrero@utec.edu.pe,Alumno,0
201820418,Jesús Izaguirre Bermúdez,Ingeniería civil,21,jesus.izaguirre@utec.edu.pe,Alumno,0
201820328,Mirta Vallejo Herranz,Ingeniería civil,22,mirta.vallejo@utec.edu.pe,Alumno,0
201720423,Nilo Urrutia González,Ingeniería civil,24,nilo.urrutia@utec.edu.pe,Alumno,0
201810303,Ulises Vélez Gelabert,Ingeniería civil,22,ulises.velez@utec.edu.pe,Alumno,0
201810526,Rosario Barrio Garriga,Ingeniería civil,23,rosario.barrio@utec.edu.pe,Alumno,0
201820425,Federico Ferrándiz Jódar,Ingeniería civil,27,federico.ferrandiz@utec.edu.pe,Alumno,0
201820329,Feliciana Navarro Zapata,Ingeniería civil,26,feliciana.navarro@utec.edu.pe,Alumno,0
201820520,Rosa Castrillo Paniagua,Ingeniería civil,27,rosa.castrillo@utec.edu.pe,Alumno,0
201810323,Berto Albano Berrocal Tena,Ingeniería civil,27,berto.berrocal@utec.edu.pe,Alumno,0
201720246,Raúl Hernandez Galindo,Ingeniería civil,28,raul.hernandez@utec.edu.pe,Alumno,0
201720286,Che Pol Galindo,Ingeniería civil,22,che.pol@utec.edu.pe,Alumno,0
201810343,Xiomara Arregui Aranda,Ingeniería civil,27,xiomara.arregui@utec.edu.pe,Alumno,0
201710386,Pili Jordá Jara,Ingeniería civil,22,pili.jorda@utec.edu.pe,Alumno,0
201920504,Clarisa Malo Roma,Ingeniería civil,26,clarisa.malo@utec.edu.pe,Alumno,0
201710439,Encarna Barriga Martin,Ingeniería civil,24,encarna.barriga@utec.edu.pe,Alumno,0
201910241,Herminia Oller Miralles,Ingeniería civil,27,herminia.oller@utec.edu.pe,Alumno,0
201820352,Judith Chacón Martí,Ingeniería civil,24,judith.chacon@utec.edu.pe,Alumno,0
201910256,Danilo Amor Garmendia,Ingeniería civil,26,danilo.amor@utec.edu.pe,Alumno,0
201910517,Maribel Pedrosa Martínez,Ingeniería civil,23,maribel.pedrosa@utec.edu.pe,Alumno,0
201920305,Dan Roda Mendizábal,Ingeniería civil,27,dan.roda@utec.edu.pe,Alumno,0
201820279,Roxana Méndez Cobos,Ingeniería civil,22,roxana.mendez@utec.edu.pe,Alumno,0
201820445,Rafa Matas Zamora,Ingeniería civil,23,rafa.matas@utec.edu.pe,Alumno,0
201810249,Héctor Falcó Manuel,Ingeniería civil,27,hector.falco@utec.edu.pe,Alumno,0
201820458,Amelia Lopez Laguna,Ingeniería civil,21,amelia.lopez@utec.edu.pe,Alumno,0
201710339,Rosalía Marín Lledó,Ingeniería civil,26,rosalia.marin@utec.edu.pe,Alumno,0
201810384,Juanito Múñiz Gallo,Ingeniería civil,26,juanito.muniz@utec.edu.pe,Alumno,0
201910499,Narcisa Céspedes Fajardo,Ingeniería civil,23,narcisa.cespedes@utec.edu.pe,Alumno,0
201910354,Carmela Osorio Cisneros,Ingeniería civil,27,carmela.osorio@utec.edu.pe,Alumno,0
201820248,Jeremías Vicente Iriarte,Ingeniería civil,22,jeremias.vicente@utec.edu.pe,Alumno,0
201910534,Rosalía Borrell Valls,Ingeniería civil,21,rosalia.borrell@utec.edu.pe,Alumno,0
201910490,Tiburcio Aller Duarte,Ingeniería civil,26,tiburcio.aller@utec.edu.pe,Alumno,0
201920218,Isabel Jove Chaves,Ingeniería civil,28,isabel.jove@utec.edu.pe,Alumno,0
201810208,Francisca Sastre Zabaleta,Ingeniería civil,26,francisca.sastre@utec.edu.pe,Alumno,0
201820372,María Del Carmen Frías Lamas,Ingeniería civil,21,maria.frias@utec.edu.pe,Alumno,0
201910441,Poncio Cabello Manzanares,Ingeniería civil,23,poncio.cabello@utec.edu.pe,Alumno,0
201710250,Marcos Andrade Garcés,Ingeniería civil,22,marcos.andrade@utec.edu.pe,Alumno,0
201920238,Albert Álamo Aguirre,Ingeniería civil,21,albert.alamo@utec.edu.pe,Alumno,0
201810264,Bartolomé Ripoll Adán,Ingeniería civil,27,bartolome.ripoll@utec.edu.pe,Alumno,0
201920397,Blanca Múgica Infante,Ingeniería civil,21,blanca.mugica@utec.edu.pe,Alumno,0
201810276,Esther Gomis Salinas,Ingeniería civil,21,esther.gomis@utec.edu.pe,Alumno,0
201910362,Ruth Valenzuela Bayona,Ingeniería civil,21,ruth.valenzuela@utec.edu.pe,Alumno,0
201710316,Tomasa Escribano Villaverde,Ingeniería civil,28,tomasa.escribano@utec.edu.pe,Alumno,0
201710424,Olegario Valentín Arnal,Ingeniería civil,27,olegario.valentin@utec.edu.pe,Alumno,0
201920421,Godofredo Luna Planas,Ingeniería civil,25,godofredo.luna@utec.edu.pe,Alumno,0
201920456,Samanta Izquierdo Estévez,Ingeniería civil,24,samanta.izquierdo@utec.edu.pe,Alumno,0
201710488,Consuela Palmer Téllez,Ingeniería civil,22,consuela.palmer@utec.edu.pe,Alumno,0
201820364,Esteban Revilla Terrón,Ingeniería civil,26,esteban.revilla@utec.edu.pe,Alumno,0
201920383,Abel Gil Solís,Ingeniería civil,28,abel.gil@utec.edu.pe,Alumno,0
201710389,Adelardo Lázaro Vazquez Goñi,Ingeniería civil,23,adelardo.vazquez@utec.edu.pe,Alumno,0
201720346,Ramona Torralba Arnaiz,Ingeniería civil,24,ramona.torralba@utec.edu.pe,Alumno,0
201710270,Anacleto Mir Zaragoza,Ingeniería civil,23,anacleto.mir@utec.edu.pe,Alumno,0
201910460,Hilario Ródenas Abella,Ingeniería civil,24,hilario.rodenas@utec.edu.pe,Alumno,0
201720440,Florina Balaguer Landa,Ingeniería civil,27,florina.balaguer@utec.edu.pe,Alumno,0
201810253,Fidela Amelia Carro Fabregat,Ingeniería civil,23,fidela.carro@utec.edu.pe,Alumno,0
201810207,Yolanda Navarrete Pallarès,Ingeniería civil,26,yolanda.navarrete@utec.edu.pe,Alumno,0
201910522,Vera Sureda Serra,Ingeniería civil,26,vera.sureda@utec.edu.pe,Alumno,0
201820398,Bárbara Bello Benitez,Ingeniería civil,21,barbara.bello@utec.edu.pe,Alumno,0
201920513,Rafaela Cuéllar Cortés,Ingeniería civil,23,rafaela.cuellar@utec.edu.pe,Alumno,0
201710205,Petrona Becerra Guardia,Ingeniería civil,22,petrona.becerra@utec.edu.pe,Alumno,0
201710406,Manuel Hidalgo Múgica,Ingeniería civil,24,manuel.hidalgo@utec.edu.pe,Alumno,0
201710265,Flavio Ovidio Olivé Pazos,Ingeniería civil,26,flavio.olive@utec.edu.pe,Alumno,0
201720453,Elpidio Abad Ortiz,Ingeniería civil,26,elpidio.abad@utec.edu.pe,Alumno,0
201920477,Fidel Bartolomé Juliá,Ingeniería civil,26,fidel.bartolome@utec.edu.pe,Alumno,0
201710213,Quirino Santamaría Codina,Ingeniería civil,27,quirino.santamaria@utec.edu.pe,Alumno,0
201720385,Dorita Losada Guzmán,Ingeniería civil,21,dorita.losada@utec.edu.pe,Alumno,0
201810411,Ramón Barrena Flor,Ingeniería civil,28,ramon.barrena@utec.edu.pe,Alumno,0
201810281,Isidoro Milla Cal,Ingeniería civil,21,isidoro.milla@utec.edu.pe,Alumno,0
201720333,Vera Llamas Álvarez,Ingeniería civil,22,vera.llamas@utec.edu.pe,Alumno,0
201820235,Pepe Jover Álvarez,Ingeniería civil,24,pepe.jover@utec.edu.pe,Alumno,0
201910410,Eligia Coronado Madrid,Ingeniería civil,24,eligia.coronado@utec.edu.pe,Alumno,0
201910267,Amador Prieto Franch,Ingeniería civil,23,amador.prieto@utec.edu.pe,Alumno,0
201810546,Ovidio Salcedo Millán,Ingeniería civil,23,ovidio.salcedo@utec.edu.pe,Alumno,0
201820532,Lalo Ibáñez Comas,Ingeniería civil,27,lalo.ibanez@utec.edu.pe,Alumno,0
201720466,María Pilar Badía-Zapata,Ingeniería civil,23,maria.pilar@utec.edu.pe,Alumno,0
201920518,Luís Mendizábal Barrera,Ingeniería civil,27,luis.mendizabal@utec.edu.pe,Alumno,0
201920210,Jose Carlos Barba Bello,Ingeniería civil,26,jose.barba@utec.edu.pe,Alumno,0
201710314,Quique Noé Gabaldón Murillo,Ingeniería civil,24,quique.gabaldon@utec.edu.pe,Alumno,0
201910403,Bernabé Llorente Nadal,Ingeniería civil,24,bernabe.llorente@utec.edu.pe,Alumno,0
201710322,Benita Joaquina Agudo Lastra,Ingeniería civil,21,benita.agudo@utec.edu.pe,Alumno,0
201710413,Ascensión Gabriela Higueras Osorio,Ingeniería civil,27,ascension.higueras@utec.edu.pe,Alumno,0
201820351,Rosa María Rodriguez Rosselló,Ingeniería civil,24,rosa.rodriguez@utec.edu.pe,Alumno,0
201920503,María Del Carmen Flor Reyes,Ingeniería civil,22,maria.flor@utec.edu.pe,Alumno,0
201720268,Sandalio Millán Roman,Ingeniería civil,25,sandalio.millan@utec.edu.pe,Alumno,0
201720540,Ruy Heredia Suarez,Ingeniería civil,27,ruy.heredia@utec.edu.pe,Alumno,0
201820244,Donato Mayol Ballesteros,Ingeniería civil,27,donato.mayol@utec.edu.pe,Alumno,0
201920367,Encarnación Leticia Sancho Moles,Ingeniería civil,22,encarnacion.sancho@utec.edu.pe,Alumno,0
201920214,Edelmira Rios Vara,Ingeniería civil,28,edelmira.rios@utec.edu.pe,Alumno,0
201820306,Glauco Aguado Salvà,Ingeniería civil,23,glauco.aguado@utec.edu.pe,Alumno,0
201720494,Nerea Manuel Llopis,Ingeniería civil,25,nerea.manuel@utec.edu.pe,Alumno,0
201910497,Iván Pomares Luján,Ingeniería civil,26,ivan.pomares@utec.edu.pe,Alumno,0
201820450,Margarita Ocaña Sainz,Ingeniería civil,21,margarita.ocana@utec.edu.pe,Alumno,0
201810361,Raimundo Sotelo Cabo,Ingeniería civil,25,raimundo.sotelo@utec.edu.pe,Alumno,0
201820284,Vinicio Neira Márquez,Ingeniería civil,27,vinicio.neira@utec.edu.pe,Alumno,0
201710360,Florina Pastora Adán Talavera,Ingeniería civil,21,florina.adan@utec.edu.pe,Alumno,0
201720282,Bernardino Saura Porras,Ingeniería civil,27,bernardino.saura@utec.edu.pe,Alumno,0
201920338,Eva María Bayona Villar,Ingeniería civil,26,eva.bayona@utec.edu.pe,Alumno,0
201710430,Poncio Palma Ribes,Ingeniería civil,23,poncio.palma@utec.edu.pe,Alumno,0
201920507,Emiliano Ibarra Campos,Ingeniería civil,24,emiliano.ibarra@utec.edu.pe,Alumno,0
201820435,Maximiliano Benito Fuentes Ballesteros,Ingeniería civil,27,maximiliano.fuentes@utec.edu.pe,Alumno,0
201810407,Elena Palmer Prats,Ingeniería civil,27,elena.palmer@utec.edu.pe,Alumno,0
201910300,Flora Belmonte Cabeza,Ingeniería civil,22,flora.belmonte@utec.edu.pe,Alumno,0
201720312,Carmina Sanmiguel Rubio,Ingeniería civil,21,carmina.sanmiguel@utec.edu.pe,Alumno,0
201910521,Alicia Bravo Llorens,Ingeniería civil,26,alicia.bravo@utec.edu.pe,Alumno,0
201710391,Brunilda Echevarría Aranda,Ingeniería civil,25,brunilda.echevarria@utec.edu.pe,Alumno,0
201920345,Francisco Arce Sanmartín,Ingeniería civil,23,francisco.arce@utec.edu.pe,Alumno,0
201810375,Hernán Jerónimo Priego Navarro,Ingeniería civil,24,hernan.priego@utec.edu.pe,Alumno,0
201720428,Íngrid Canals Martí,Ingeniería civil,26,ingrid.canals@utec.edu.pe,Alumno,0
201710449,Águeda Medina Castrillo,Ingeniería civil,27,agueda.medina@utec.edu.pe,Alumno,0
201820299,Florencio Cámara Cobos,Ingeniería civil,25,florencio.camara@utec.edu.pe,Alumno,0
201720429,Gustavo Álvarez Solana,Ingeniería civil,23,gustavo.alvarez@utec.edu.pe,Alumno,0
201920273,Xavier Torre Fernández,Ingeniería civil,27,xavier.torre@utec.edu.pe,Alumno,0
201910473,Marcio Sanchez Tomé,Ingeniería civil,26,marcio.sanchez@utec.edu.pe,Alumno,0
201720470,Yaiza Gonzalez Gaya,Ingeniería civil,25,yaiza.gonzalez@utec.edu.pe,Alumno,0
201720263,Ágata Arnau Tomas,Ingeniería civil,25,agata.arnau@utec.edu.pe,Alumno,0
201920285,Lara Calvo Calvo,Ingeniería civil,23,lara.calvo@utec.edu.pe,Alumno,0
201810283,Diego Ledesma Viana,Ingeniería civil,22,diego.ledesma@utec.edu.pe,Alumno,0
201920319,Hernán Guijarro León,Ingeniería civil,27,hernan.guijarro@utec.edu.pe,Alumno,0
201720274,Laura Monreal Casas,Ingeniería civil,27,laura.monreal@utec.edu.pe,Alumno,0
201720222,Nazaret Rosario Nicolau Solana,Ingeniería civil,22,nazaret.nicolau@utec.edu.pe,Alumno,0
201820547,Tito Abad Zorrilla,Ingeniería civil,24,tito.abad@utec.edu.pe,Alumno,0
201720324,Severo Ayala Batalla,Ingeniería civil,22,severo.ayala@utec.edu.pe,Alumno,0
201820307,Fabiola Noa Castro Lopez,Ingeniería civil,24,fabiola.castro@utec.edu.pe,Alumno,0
201810475,Pilar Avilés Gallego,Ingeniería civil,27,pilar.aviles@utec.edu.pe,Alumno,0
201910272,Flavio Alfaro Adadia,Ingeniería civil,21,flavio.alfaro@utec.edu.pe,Alumno,0
201810408,Gonzalo Elías Jerez,Ingeniería civil,23,gonzalo.elias@utec.edu.pe,Alumno,0
201920529,Jacinto Marcos España Royo,Ingeniería civil,24,jacinto.espana@utec.edu.pe,Alumno,0
201910368,Felisa Campos Almagro,Ingeniería civil,24,felisa.campos@utec.edu.pe,Alumno,0
201710209,Gloria Camps Bonet,Ingeniería civil,24,gloria.camps@utec.edu.pe,Alumno,0
201810242,Maristela Portero Amador,Ingeniería civil,22,maristela.portero@utec.edu.pe,Alumno,0
201920373,Rómulo Vilaplana Caparrós,Ingeniería civil,23,romulo.vilaplana@utec.edu.pe,Alumno,0
201810382,Calixta Chelo Comas Gordillo,Ingeniería civil,28,calixta.comas@utec.edu.pe,Alumno,0
201720226,Ascensión Quero Oller,Ingeniería civil,27,ascension.quero@utec.edu.pe,Alumno,0
201920204,Darío Rómulo Contreras Fernandez,Ingeniería civil,26,dario.contreras@utec.edu.pe,Alumno,0
201710396,Gabriel Moreno Amor,Ingeniería civil,22,gabriel.moreno@utec.edu.pe,Alumno,0
201720493,Rosalina Soler Montenegro,Ingeniería civil,21,rosalina.soler@utec.edu.pe,Alumno,0
201910266,Elías Lorenzo Bernat,Ingeniería civil,23,elias.lorenzo@utec.edu.pe,Alumno,0
201910336,Jose Manuel Monreal Agullo,Ingeniería civil,22,jose.monreal@utec.edu.pe,Alumno,0
201820294,Adriana Sarmiento Bautista,Ingeniería civil,28,adriana.sarmiento@utec.edu.pe,Alumno,0
201104119,Irene Mas Velasco,Ingeniería mecatrónica,60,imas@utec.edu.pe,Docente,0
201004101,Sosimo Vara Garcia,Ingeniería mecatrónica,28,svara@utec.edu.pe,Docente,0
202104108,Delfina Moll Mendoza,Ingeniería mecatrónica,34,dmoll@utec.edu.pe,Docente,0
201604122,Agustín Lope Hidalgo Blazquez,Ingeniería mecatrónica,55,ahidalgo@utec.edu.pe,Docente,0
201904102,Juana Leal Elías,Ingeniería mecatrónica,59,jleal@utec.edu.pe,Docente,0
201004126,Liliana Rebollo Benitez,Ingeniería mecatrónica,28,lrebollo@utec.edu.pe,Docente,0
202304118,Virgilio Nuñez Cabrero,Ingeniería mecatrónica,49,vnunez@utec.edu.pe,Docente,0
201604125,José Manuel Carmona Murcia,Ingeniería mecatrónica,52,jcarmona@utec.edu.pe,Docente,0
202204111,Ana Belén Ferrández Porcel,Ingeniería mecatrónica,56,aferrandez@utec.edu.pe,Docente,0
201504137,María Pilar Gutiérrez Planas,Ingeniería mecatrónica,48,mgutierrez@utec.edu.pe,Docente,0
201004148,María Jesús Ledesma-Arranz,Ingeniería mecatrónica,43,mjesus@utec.edu.pe,Docente,0
201604105,Vilma Oller Arenas,Ingeniería mecatrónica,64,voller@utec.edu.pe,Docente,0
201804128,Baldomero Ródenas Tolosa,Ingeniería mecatrónica,39,brodenas@utec.edu.pe,Docente,0
201404131,Ramona Ramirez Salazar,Ingeniería mecatrónica,34,rramirez@utec.edu.pe,Docente,0
201204130,Mariano Lloret Navarrete,Ingeniería mecatrónica,62,mlloret@utec.edu.pe,Docente,0
201704135,Petrona Ana Carbonell Marin,Ingeniería mecatrónica,52,pcarbonell@utec.edu.pe,Docente,0
201404138,Ileana Coll Redondo,Ingeniería mecatrónica,37,icoll@utec.edu.pe,Docente,0
201304149,Darío Conesa Alcalá,Ingeniería mecatrónica,27,dconesa@utec.edu.pe,Docente,0
201904116,Julieta Vives Falcó,Ingeniería mecatrónica,57,jvives@utec.edu.pe,Docente,0
202104167,Luis Ángel Llabrés,Ingeniería mecatrónica,29,langel@utec.edu.pe,Asistente,0
201704155,Cayetana Molins Expósito,Ingeniería mecatrónica,33,cmolins@utec.edu.pe,Asistente,0
202004182,Jordán Moisés Arroyo Mariscal,Ingeniería mecatrónica,26,jarroyo@utec.edu.pe,Asistente,0
201704152,Rocío Carro Zamorano,Ingeniería mecatrónica,26,rcarro@utec.edu.pe,Asistente,0
202304174,Luz Segura Donaire,Ingeniería mecatrónica,23,lsegura@utec.edu.pe,Asistente,0
202320339,Constanza Cadenas Nieto,Administración y negocios digitales,20,constanza.cadenas@utec.edu.pe,Alumno,0
202320482,Clara Priego Avilés,Administración y negocios digitales,20,clara.priego@utec.edu.pe,Alumno,0
202320539,Martina Fernández Ortiz,Administración y negocios digitales,16,martina.fernandez@utec.edu.pe,Alumno,0
202320620,Lorena Evita Ribes García,Administración y negocios digitales,22,lorena.ribes@utec.edu.pe,Alumno,0
202320468,Nilo Llopis Alberto,Administración y negocios digitales,22,nilo.llopis@utec.edu.pe,Alumno,0
202310295,Osvaldo Salgado Carretero,Administración y negocios digitales,23,osvaldo.salgado@utec.edu.pe,Alumno,0
202320371,Pili Conde Luna,Administración y negocios digitales,21,pili.conde@utec.edu.pe,Alumno,0
202320253,Manuel Aguiló Calatayud,Administración y negocios digitales,16,manuel.aguilo@utec.edu.pe,Alumno,0
